245.800000,404.400000
9109.180000,3541.820000
9208.610000,6012.210000
8245.310000,9290.410000
7022.030000,103.790000
1699.530000,2452.520000
4111.980000,5286.900000
2464.550000,8328.500000
5139.340000,9693.880000
8571.530000,9482.200000
4176.530000,2383.410000
2932.880000,7385.230000
9056.150000,9690.120000
479.390000,4280.300000
7157.150000,7088.910000
9508.570000,7187.320000
8097.550000,7353.590000
3275.810000,4655.520000
2989.110000,2434.680000
4866.620000,1328.760000
5076.770000,5829.120000
9659.100000,9887.240000
9903.540000,3943.400000
8383.640000,3858.230000
1220.230000,3885.990000
4349.580000,3305.620000
6108.200000,6139.900000
9005.220000,1372.650000
3690.260000,6075.480000
8597.870000,7596.310000
9870.010000,2309.410000
6861.300000,7355.600000
9127.420000,8559.600000
2928.640000,4702.400000
948.060000,8474.630000
5400.830000,1280.650000
6135.010000,3476.710000
2206.880000,8649.160000
6624.730000,7582.250000
5036.600000,4473.360000
9394.760000,5914.190000
7912.960000,9379.260000
424.850000,6678.250000
2178.910000,9073.110000
8617.580000,6962.210000
5984.180000,7917.340000
5274.910000,8079.010000
9590.770000,4556.190000
4435.860000,942.740000
6797.600000,6891.710000
3901.750000,1877.330000
6494.110000,9443.340000
4460.930000,2011.160000
7894.220000,4263.380000
9706.520000,9371.940000
2549.120000,7504.100000
6255.890000,7060.170000
5231.880000,3635.240000
1501.310000,6822.620000
4863.770000,6964.350000
8123.560000,6942.590000
9820.330000,4146.790000
7341.860000,9063.760000
8424.930000,6049.840000
7205.380000,5371.470000
352.270000,6512.030000
5509.330000,8391.610000
2558.060000,8126.690000
2617.510000,4343.250000
7561.830000,8752.870000
68.140000,1383.080000
1232.670000,8893.580000
1785.045000,5067.705000
4259.590000,8400.500000
3435.050000,4205.810000
5352.500000,1125.000000
9825.050000,9762.370000
6012.490000,3554.590000
7432.170000,9389.580000
9584.150000,227.790000
9431.150000,800.080000
9043.790000,9204.680000
6981.450000,2413.980000
1405.320000,5527.270000
8680.510000,3822.820000
4093.630000,2607.990000
3650.690000,1954.920000
9456.990000,7382.750000
9859.360000,8756.770000
8938.890000,8235.840000
9357.060000,7533.720000
6346.180000,1022.330000
794.830000,9255.580000
882.130000,4298.540000
6576.690000,9126.600000
3486.250000,7326.440000
6467.240000,4857.550000
3005.740000,1389.770000
8006.490000,1461.210000
5550.630000,4151.110000
49.360000,6377.320000
1977.400000,2525.970000
1222.020000,9227.970000
846.570000,7267.040000
1968.610000,9176.340000
8809.040000,3259.540000
7428.470000,196.270000
3096.770000,4779.870000
4068.320000,250.730000
4256.740000,8010.170000
2651.210000,8422.130000
9531.420000,9974.500000
2680.900000,2785.940000
5752.090000,2001.540000
3091.400000,2030.690000
1414.510000,3007.510000
6835.820000,8643.130000
8866.060000,6936.500000
546.120000,5168.560000
4475.090000,9600.140000
2544.710000,7863.280000
9578.180000,5708.060000
3510.720000,6744.970000
4670.710000,5742.510000
8973.410000,7086.250000
5201.770000,6565.030000
7743.910000,6519.090000
1842.280000,8105.630000
3868.240000,9629.620000
6197.100000,3185.850000
9436.120000,2233.520000
2728.470000,5136.630000
4968.710000,2269.930000
6501.700000,8671.840000
9253.840000,9169.090000
2875.490000,9281.700000
4301.130000,51.220000
2020.840000,7405.250000
8370.130000,1138.990000
6314.610000,7866.730000
4967.510000,5436.390000
4096.220000,5665.230000
9551.600000,7489.930000
9292.500000,6648.070000
9348.730000,8723.970000
5293.240000,799.410000
1673.150000,1434.790000
5676.690000,5303.680000
1672.820000,162.130000
7798.780000,7853.220000
1976.200000,4062.060000
8541.000000,1936.070000
7557.310000,2055.600000
2985.070000,4400.170000
3380.470000,9149.450000
9120.570000,5066.580000
848.760000,113.750000
9529.300000,1224.490000
1291.210000,2126.110000
9947.910000,2489.310000
6543.950000,6873.920000
3867.610000,8115.990000
1565.510000,4051.100000
9846.760000,8711.680000
2421.190000,5898.560000
955.140000,3033.370000
8365.030000,1943.870000
4234.900000,1332.330000
459.340000,2701.830000
